Nome_Video,Secondo,AbsDiff_Perc,Max_Blob_Area,Saliency_Mean,Temp_Variance,Label_Freeze
6HGjrOeZlLE.mp4,288.5,23.9968,124788,0.1576,17.103,0
6HGjrOeZlLE.mp4,288.6,19.7774,97256,0.117,22.1335,0
6HGjrOeZlLE.mp4,288.7,23.6616,99334,0.1266,18.3096,0
6HGjrOeZlLE.mp4,288.8,48.1851,874680,0.1464,101.4778,0
6HGjrOeZlLE.mp4,288.9,32.4126,486479,0.1452,103.2923,0
6HGjrOeZlLE.mp4,289.0,29.7826,457947,0.1048,95.6651,0
6HGjrOeZlLE.mp4,289.1,31.9993,492960,0.0893,65.8551,0
6HGjrOeZlLE.mp4,289.2,27.9877,349128,0.1407,52.3296,0
6HGjrOeZlLE.mp4,289.3,22.985,241821,0.1042,11.6907,0
6HGjrOeZlLE.mp4,289.4,23.5328,377280,0.0732,12.3043,0
6HGjrOeZlLE.mp4,289.5,21.75,179886,0.1084,14.5148,0
6HGjrOeZlLE.mp4,289.6,12.6008,47311,0.1164,25.4637,0
6HGjrOeZlLE.mp4,289.7,9.346,49160,0.1189,34.7116,0
6HGjrOeZlLE.mp4,289.8,9.8096,49280,0.1033,36.4406,0
6HGjrOeZlLE.mp4,289.9,9.9882,53215,0.1038,21.7739,0
6HGjrOeZlLE.mp4,290.0,7.8731,18817,0.1081,2.3446,0
6HGjrOeZlLE.mp4,290.1,6.8789,12097,0.1059,1.4554,0
6HGjrOeZlLE.mp4,290.2,9.1434,58708,0.1092,1.416,0
6HGjrOeZlLE.mp4,290.3,9.034,30911,0.1165,1.18,0
6HGjrOeZlLE.mp4,290.4,11.9276,35426,0.1088,2.8715,0
6HGjrOeZlLE.mp4,290.5,13.1318,73671,0.095,4.986,0
6HGjrOeZlLE.mp4,290.6,10.6702,46270,0.0746,2.5174,0
6HGjrOeZlLE.mp4,290.7,7.7979,16189,0.0893,3.6887,0
6HGjrOeZlLE.mp4,290.8,8.4796,38211,0.0988,4.0657,0
6HGjrOeZlLE.mp4,290.9,11.5271,50000,0.1017,3.8469,0
6HGjrOeZlLE.mp4,291.0,14.2107,181389,0.1084,5.246,0
6HGjrOeZlLE.mp4,291.1,12.3824,113449,0.0996,5.8062,0
6HGjrOeZlLE.mp4,291.2,14.763,93928,0.1163,4.9826,0
6HGjrOeZlLE.mp4,291.3,16.3585,177329,0.1296,2.9612,0
6HGjrOeZlLE.mp4,291.4,14.6508,84952,0.1232,1.6221,0
6HGjrOeZlLE.mp4,291.5,15.7792,131437,0.1152,1.8511,0
6HGjrOeZlLE.mp4,291.6,13.4318,80316,0.1059,1.018,0
6HGjrOeZlLE.mp4,291.7,20.3644,192536,0.089,5.5146,0
6HGjrOeZlLE.mp4,291.8,20.9566,163579,0.1065,9.3417,0
6HGjrOeZlLE.mp4,291.9,23.6922,252323,0.1217,13.7931,0
6HGjrOeZlLE.mp4,292.0,23.745,168366,0.1225,14.1776,0
6HGjrOeZlLE.mp4,292.1,26.0553,373867,0.1127,4.2968,0
6HGjrOeZlLE.mp4,292.2,30.9962,453220,0.1166,11.3325,0
6HGjrOeZlLE.mp4,292.3,46.0732,887863,0.1358,70.7501,0
6HGjrOeZlLE.mp4,292.4,26.0012,291781,0.1476,65.6736,0
6HGjrOeZlLE.mp4,292.5,18.7818,93189,0.107,83.1729,0
6HGjrOeZlLE.mp4,292.6,16.1514,67597,0.0789,112.8363,0
6HGjrOeZlLE.mp4,292.7,16.8097,112512,0.1176,125.7696,0
6HGjrOeZlLE.mp4,292.8,17.5314,65719,0.145,12.8235,0
6HGjrOeZlLE.mp4,292.9,18.644,50165,0.1561,1.0426,0
6HGjrOeZlLE.mp4,293.0,28.5254,394161,0.1066,20.9023,0
6HGjrOeZlLE.mp4,293.1,21.7697,202726,0.1437,18.3546,0
6HGjrOeZlLE.mp4,293.2,22.5018,284383,0.1322,14.781,0
6HGjrOeZlLE.mp4,293.3,18.0666,187396,0.131,13.9143,0
6HGjrOeZlLE.mp4,293.4,25.4824,321446,0.1381,12.4861,0
6HGjrOeZlLE.mp4,293.5,30.2909,481546,0.1354,16.6968,0
6HGjrOeZlLE.mp4,293.6,29.5367,354524,0.1293,20.5934,0
6HGjrOeZlLE.mp4,293.7,25.7821,127727,0.1261,18.8066,0
6HGjrOeZlLE.mp4,293.8,25.9877,131807,0.1178,4.2422,0
6HGjrOeZlLE.mp4,293.9,22.1037,75770,0.1201,8.6819,0
6HGjrOeZlLE.mp4,294.0,26.3169,102566,0.1071,5.5646,0
6HGjrOeZlLE.mp4,294.1,25.3654,82502,0.1332,2.3564,0
6HGjrOeZlLE.mp4,294.2,29.1003,119185,0.1061,5.0085,0
6HGjrOeZlLE.mp4,294.3,32.7568,257452,0.1086,12.9162,0
6HGjrOeZlLE.mp4,294.4,31.7038,320346,0.11,8.3663,0
6HGjrOeZlLE.mp4,294.5,36.534,607034,0.1259,13.9044,0
6HGjrOeZlLE.mp4,294.6,42.8918,511285,0.0992,22.9053,0
6HGjrOeZlLE.mp4,294.7,46.1021,733268,0.0818,31.7715,0
6HGjrOeZlLE.mp4,294.8,41.1303,627359,0.0816,25.436,0
6HGjrOeZlLE.mp4,294.9,34.6398,353911,0.1349,17.457,0
6HGjrOeZlLE.mp4,295.0,36.3698,406506,0.143,17.7058,0
6HGjrOeZlLE.mp4,295.1,14.6692,28245,0.1022,115.0627,0
6HGjrOeZlLE.mp4,295.2,12.861,38843,0.118,138.6844,0
6HGjrOeZlLE.mp4,295.3,14.2026,52793,0.0968,112.5625,0
6HGjrOeZlLE.mp4,295.4,15.8583,41816,0.1064,78.1647,0
6HGjrOeZlLE.mp4,295.5,24.7152,179313,0.134,17.9531,0
6HGjrOeZlLE.mp4,295.6,14.9193,68308,0.1027,17.7838,0
6HGjrOeZlLE.mp4,295.7,7.3495,18639,0.1238,30.6915,0
6HGjrOeZlLE.mp4,295.8,2.0251,6753,0.1073,60.2946,0
6HGjrOeZlLE.mp4,295.9,1.1378,3331,0.1073,77.9789,0
6HGjrOeZlLE.mp4,296.0,0.3135,888,0.1064,29.9063,0
6HGjrOeZlLE.mp4,296.1,0.6731,2238,0.105,6.7033,0
6HGjrOeZlLE.mp4,296.2,0.6182,2094,0.1106,0.3566,0
6HGjrOeZlLE.mp4,296.3,2.5421,11151,0.1068,0.621,0
6HGjrOeZlLE.mp4,296.4,0.6042,1548,0.1042,0.6493,0
6HGjrOeZlLE.mp4,296.5,40.0557,682395,0.1442,243.2385,0
6HGjrOeZlLE.mp4,296.6,36.8531,646578,0.0913,333.6368,0
6HGjrOeZlLE.mp4,296.7,9.0921,38390,0.1,292.5318,0
6HGjrOeZlLE.mp4,296.8,12.7916,63348,0.1115,246.6652,0
6HGjrOeZlLE.mp4,296.9,16.1046,48012,0.1132,165.5979,0
6HGjrOeZlLE.mp4,297.0,19.5579,156423,0.1319,92.813,0
6HGjrOeZlLE.mp4,297.1,15.4341,76496,0.1179,12.2296,0
6HGjrOeZlLE.mp4,297.2,16.3214,112079,0.1338,4.6756,0
6HGjrOeZlLE.mp4,297.3,18.8139,84572,0.1485,2.6487,0
6HGjrOeZlLE.mp4,297.4,16.6618,76363,0.0831,2.4439,0
6HGjrOeZlLE.mp4,297.5,16.7369,132269,0.1552,1.2347,0
6HGjrOeZlLE.mp4,297.6,16.4669,108114,0.1365,0.8437,0
6HGjrOeZlLE.mp4,297.7,15.6729,94774,0.1269,1.0871,0
6HGjrOeZlLE.mp4,297.8,15.5,133395,0.1047,0.2681,0
6HGjrOeZlLE.mp4,297.9,16.2803,124594,0.1339,0.2221,0
6HGjrOeZlLE.mp4,298.0,14.4221,186664,0.1271,0.5187,0
6HGjrOeZlLE.mp4,298.1,9.1349,105529,0.1277,6.7782,0
6HGjrOeZlLE.mp4,298.2,2.309,25213,0.1257,27.4905,0
6HGjrOeZlLE.mp4,298.3,1.5554,13710,0.1228,36.4549,0
6HGjrOeZlLE.mp4,298.4,0.4041,1698,0.1294,28.9013,0
6HGjrOeZlLE.mp4,298.5,2.3694,6811,0.1336,9.4438,0
6HGjrOeZlLE.mp4,298.6,6.7527,51431,0.1092,4.6532,0
6HGjrOeZlLE.mp4,298.7,2.2789,32646,0.1183,4.6578,0
6HGjrOeZlLE.mp4,298.8,2.7923,41132,0.1504,4.3501,0
6HGjrOeZlLE.mp4,298.9,2.2755,12189,0.1456,3.0274,0
6HGjrOeZlLE.mp4,299.0,1.6572,17400,0.1392,3.3719,0
6HGjrOeZlLE.mp4,299.1,0.5908,4422,0.1278,0.5704,0
6HGjrOeZlLE.mp4,299.2,0.2952,1188,0.1342,0.9144,0
6HGjrOeZlLE.mp4,299.3,0.7,4945,0.1369,0.5518,0
6HGjrOeZlLE.mp4,299.4,34.7785,367367,0.1266,184.8178,0
6HGjrOeZlLE.mp4,299.5,22.3784,243865,0.132,204.2239,0
6HGjrOeZlLE.mp4,299.6,0.9675,5339,0.1372,202.5652,0
6HGjrOeZlLE.mp4,299.7,0.6758,2015,0.1395,200.8335,0
6HGjrOeZlLE.mp4,299.8,0.3978,1421,0.1389,202.2021,0
6HGjrOeZlLE.mp4,299.9,0.5831,3634,0.1434,75.5318,0
6HGjrOeZlLE.mp4,300.0,0.4773,3441,0.138,0.039,0
6HGjrOeZlLE.mp4,300.1,0.5102,2162,0.1348,0.0089,0
6HGjrOeZlLE.mp4,300.2,0.5518,4844,0.1263,0.0041,0
6HGjrOeZlLE.mp4,300.3,0.6043,4107,0.1352,0.0022,0
6HGjrOeZlLE.mp4,300.4,1.2078,15134,0.1336,0.074,0
6HGjrOeZlLE.mp4,300.5,1.2092,7367,0.13,0.1033,0
6HGjrOeZlLE.mp4,300.6,1.3056,4837,0.1316,0.107,0
6HGjrOeZlLE.mp4,300.7,1.3318,7553,0.1073,0.0721,0
6HGjrOeZlLE.mp4,300.8,1.3633,3364,0.0898,0.0041,0
6HGjrOeZlLE.mp4,300.9,4.0791,3433,0.0959,1.2362,0
6HGjrOeZlLE.mp4,301.0,0.4901,1143,0.0985,1.5055,0
6HGjrOeZlLE.mp4,301.1,0.55,1687,0.1043,1.7203,0
6HGjrOeZlLE.mp4,301.2,0.6989,3003,0.0857,1.8428,0
6HGjrOeZlLE.mp4,301.3,0.9964,4846,0.1049,1.8751,0
6HGjrOeZlLE.mp4,301.4,5.8323,11548,0.1159,4.2717,0
6HGjrOeZlLE.mp4,301.5,46.8696,804086,0.0862,325.7448,0
6HGjrOeZlLE.mp4,301.6,37.5098,566823,0.1126,389.9736,0
6HGjrOeZlLE.mp4,301.7,20.8886,229106,0.105,312.3916,0
6HGjrOeZlLE.mp4,301.8,28.2472,322399,0.1069,197.6915,0
6HGjrOeZlLE.mp4,301.9,9.4044,29619,0.0848,168.2454,0
6HGjrOeZlLE.mp4,302.0,21.6181,209401,0.1124,85.5708,0
6HGjrOeZlLE.mp4,302.1,31.9916,193929,0.1225,59.5933,0
6HGjrOeZlLE.mp4,302.2,0.0,1,0.1239,142.2852,0
6HGjrOeZlLE.mp4,302.3,32.2636,315846,0.1009,160.9234,0
6HGjrOeZlLE.mp4,302.4,12.1324,47322,0.1303,151.5826,0
6HGjrOeZlLE.mp4,302.5,2.4347,2051,0.1114,194.9862,0
6HGjrOeZlLE.mp4,302.6,28.4799,363503,0.0938,174.1653,0
6HGjrOeZlLE.mp4,302.7,30.5194,403671,0.0912,139.3203,0
6HGjrOeZlLE.mp4,302.8,0.0,0,0.0919,162.6515,0
6HGjrOeZlLE.mp4,302.9,48.5264,943303,0.1299,337.0037,0
6HGjrOeZlLE.mp4,303.0,24.5937,129939,0.0714,242.2184,0
6HGjrOeZlLE.mp4,303.1,3.9984,21703,0.0766,317.9794,0
6HGjrOeZlLE.mp4,303.2,45.0781,844612,0.1552,404.2563,0
6HGjrOeZlLE.mp4,303.3,13.3027,41779,0.1575,302.5269,0
6HGjrOeZlLE.mp4,303.4,2.2468,40276,0.1589,248.5703,0
6HGjrOeZlLE.mp4,303.5,27.8025,325916,0.161,258.8814,0
6HGjrOeZlLE.mp4,303.6,47.8558,803055,0.1494,312.4867,0
6HGjrOeZlLE.mp4,303.7,23.0751,225295,0.1286,233.1022,0
6HGjrOeZlLE.mp4,303.8,3.4347,9136,0.1175,286.3939,0
6HGjrOeZlLE.mp4,303.9,1.6335,13378,0.1475,291.0261,0
6HGjrOeZlLE.mp4,304.0,1.2214,9277,0.1114,329.1994,0
6HGjrOeZlLE.mp4,304.1,1.0407,2523,0.1525,72.9207,0
6HGjrOeZlLE.mp4,304.2,1.4648,10107,0.1509,0.743,0
6HGjrOeZlLE.mp4,304.3,0.777,4285,0.1445,0.0918,0
6HGjrOeZlLE.mp4,304.4,0.6033,4234,0.1392,0.0943,0
6HGjrOeZlLE.mp4,304.5,1.0483,5301,0.1447,0.0853,0
6HGjrOeZlLE.mp4,304.6,1.184,6290,0.1446,0.0916,0
6HGjrOeZlLE.mp4,304.7,0.62,3903,0.1439,0.054,0
6HGjrOeZlLE.mp4,304.8,0.4568,3364,0.142,0.0793,0
6HGjrOeZlLE.mp4,304.9,1.3761,13163,0.1387,0.1194,0
6HGjrOeZlLE.mp4,305.0,1.1771,7925,0.1423,0.1278,0
6HGjrOeZlLE.mp4,305.1,1.8245,23412,0.1443,0.2501,0
6HGjrOeZlLE.mp4,305.2,1.703,23119,0.1452,0.2338,0
6HGjrOeZlLE.mp4,305.3,1.9494,18112,0.1499,0.0824,0
6HGjrOeZlLE.mp4,305.4,45.063,681661,0.1474,301.4321,0
6HGjrOeZlLE.mp4,305.5,47.7129,882631,0.1011,477.3004,0
6HGjrOeZlLE.mp4,305.6,2.7428,26156,0.108,470.8874,0
6HGjrOeZlLE.mp4,305.7,5.2876,6617,0.1334,446.9464,0
6HGjrOeZlLE.mp4,305.8,31.4711,420884,0.1145,366.7294,0
6HGjrOeZlLE.mp4,305.9,27.0255,355006,0.1325,284.5322,0
6HGjrOeZlLE.mp4,306.0,1.4444,21013,0.1184,166.8709,0
6HGjrOeZlLE.mp4,306.1,0.3475,1574,0.1186,178.1859,0
6HGjrOeZlLE.mp4,306.2,48.2112,884179,0.0903,338.5793,0
6HGjrOeZlLE.mp4,306.3,26.1121,372761,0.1165,322.2288,0
6HGjrOeZlLE.mp4,306.4,7.6987,11317,0.1207,332.5366,0
6HGjrOeZlLE.mp4,306.5,25.0533,232406,0.0798,277.0574,0
6HGjrOeZlLE.mp4,306.6,20.3336,202555,0.0821,171.9898,0
6HGjrOeZlLE.mp4,306.7,1.6675,6370,0.0877,95.4358,0
6HGjrOeZlLE.mp4,306.8,0.4045,1164,0.0858,98.9729,0
6HGjrOeZlLE.mp4,306.9,0.4954,1977,0.0868,116.8777,0
6HGjrOeZlLE.mp4,307.0,35.6825,639940,0.0759,200.6962,0
6HGjrOeZlLE.mp4,307.1,11.1867,24531,0.0802,182.5557,0
6HGjrOeZlLE.mp4,307.2,1.1117,5101,0.0811,184.4324,0
6HGjrOeZlLE.mp4,307.3,2.2562,17780,0.085,178.0397,0
6HGjrOeZlLE.mp4,307.4,42.8994,785671,0.0569,302.0369,0
6HGjrOeZlLE.mp4,307.5,44.783,847254,0.0568,377.3724,0
6HGjrOeZlLE.mp4,307.6,14.4919,61015,0.1291,366.877,0
6HGjrOeZlLE.mp4,307.7,2.1369,23094,0.1337,358.8451,0
6HGjrOeZlLE.mp4,307.8,42.7138,763686,0.137,312.3309,0
6HGjrOeZlLE.mp4,307.9,49.5506,722032,0.1466,355.3111,0
6HGjrOeZlLE.mp4,308.0,16.5221,171058,0.1521,324.2987,0
6HGjrOeZlLE.mp4,308.1,3.958,7422,0.1405,386.6789,0
6HGjrOeZlLE.mp4,308.2,0.7035,3428,0.1107,398.9561,0
6HGjrOeZlLE.mp4,308.3,1.1583,3102,0.1196,342.4079,0
6HGjrOeZlLE.mp4,308.4,1.7831,6931,0.1543,35.4517,0
6HGjrOeZlLE.mp4,308.5,2.1796,25894,0.1301,1.2586,0
6HGjrOeZlLE.mp4,308.6,1.7351,12212,0.1316,0.2695,0
6HGjrOeZlLE.mp4,308.7,1.0199,7672,0.1598,0.1833,0
6HGjrOeZlLE.mp4,308.8,25.7801,514725,0.1335,93.0751,0
6HGjrOeZlLE.mp4,308.9,24.5987,484096,0.1508,133.3197,0
6HGjrOeZlLE.mp4,309.0,2.8255,33383,0.1456,131.0914,0
6HGjrOeZlLE.mp4,309.1,3.3362,36333,0.1539,125.4449,0
6HGjrOeZlLE.mp4,309.2,7.3574,29441,0.1076,105.2733,0
6HGjrOeZlLE.mp4,309.3,11.1603,31135,0.1318,63.4452,0
6HGjrOeZlLE.mp4,309.4,26.9112,267129,0.1456,77.9385,0
6HGjrOeZlLE.mp4,309.5,18.4853,157882,0.1484,70.2422,0
6HGjrOeZlLE.mp4,309.6,19.5408,195803,0.1515,46.6999,0
6HGjrOeZlLE.mp4,309.7,37.209,585517,0.1623,77.8292,0
6HGjrOeZlLE.mp4,309.8,33.6448,427902,0.1071,55.2794,0
6HGjrOeZlLE.mp4,309.9,26.2515,119985,0.1401,55.4142,0
6HGjrOeZlLE.mp4,310.0,20.2377,79886,0.1067,49.9189,0
6HGjrOeZlLE.mp4,310.1,11.9899,42735,0.1317,82.7089,0
6HGjrOeZlLE.mp4,310.2,14.878,65066,0.1196,61.1817,0
6HGjrOeZlLE.mp4,310.3,18.4319,42088,0.1475,23.7018,0
6HGjrOeZlLE.mp4,310.4,20.7359,117146,0.1431,11.1538,0
6HGjrOeZlLE.mp4,310.5,24.0357,125010,0.0995,17.9935,0
6HGjrOeZlLE.mp4,310.6,12.4704,46780,0.1084,16.8727,0
6HGjrOeZlLE.mp4,310.7,11.7948,26559,0.1046,22.38,0
6HGjrOeZlLE.mp4,310.8,13.5452,42899,0.1056,24.367,0
6HGjrOeZlLE.mp4,310.9,13.6188,38984,0.0956,20.4593,0
6HGjrOeZlLE.mp4,311.0,12.14,45337,0.1092,0.5486,0
6HGjrOeZlLE.mp4,311.1,14.4845,83776,0.1278,1.0015,0
6HGjrOeZlLE.mp4,311.2,32.2061,432519,0.1032,56.8687,0
6HGjrOeZlLE.mp4,311.3,22.5701,326851,0.1123,56.7107,0
6HGjrOeZlLE.mp4,311.4,14.6126,93866,0.1181,54.728,0
6HGjrOeZlLE.mp4,311.5,14.9334,87163,0.0996,48.0852,0
6HGjrOeZlLE.mp4,311.6,13.6075,87159,0.094,50.0592,0
6HGjrOeZlLE.mp4,311.7,11.4177,35459,0.1093,14.2632,0
6HGjrOeZlLE.mp4,311.8,9.3751,32201,0.111,4.4258,0
6HGjrOeZlLE.mp4,311.9,11.2948,34276,0.1147,3.7673,0
6HGjrOeZlLE.mp4,312.0,11.2422,44810,0.1021,1.8018,0
6HGjrOeZlLE.mp4,312.1,9.3321,25454,0.115,0.9298,0
6HGjrOeZlLE.mp4,312.2,10.2929,33575,0.1021,0.7339,0
6HGjrOeZlLE.mp4,312.3,9.4061,24672,0.0991,0.7225,0
6HGjrOeZlLE.mp4,312.4,24.069,336315,0.1269,31.8448,0
6HGjrOeZlLE.mp4,312.5,24.0843,353122,0.1248,49.8782,0
6HGjrOeZlLE.mp4,312.6,10.2869,33738,0.0975,47.6924,0
6HGjrOeZlLE.mp4,312.7,8.0974,7770,0.1369,53.1486,0
6HGjrOeZlLE.mp4,312.8,8.8463,24050,0.1222,54.4935,0
6HGjrOeZlLE.mp4,312.9,9.0222,35740,0.1357,36.5971,0
6HGjrOeZlLE.mp4,313.0,9.2762,35738,0.1409,0.5031,0
6HGjrOeZlLE.mp4,313.1,9.4192,24513,0.1309,0.2136,0
6HGjrOeZlLE.mp4,313.2,7.8436,18890,0.119,0.3086,0
6HGjrOeZlLE.mp4,313.3,9.2235,21596,0.1295,0.3261,0
6HGjrOeZlLE.mp4,313.4,31.0367,501893,0.1251,78.4425,0
6HGjrOeZlLE.mp4,313.5,24.821,359262,0.157,91.7133,0
6HGjrOeZlLE.mp4,313.6,12.5881,35007,0.14,84.3843,0
6HGjrOeZlLE.mp4,313.7,13.0103,40039,0.1588,69.5202,0
6HGjrOeZlLE.mp4,313.8,30.4416,416482,0.1179,65.9117,0
6HGjrOeZlLE.mp4,313.9,18.3451,195314,0.1382,47.7348,0
6HGjrOeZlLE.mp4,314.0,12.3665,66347,0.1474,47.7449,0
6HGjrOeZlLE.mp4,314.1,13.5149,78464,0.1304,46.1169,0
6HGjrOeZlLE.mp4,314.2,13.176,78936,0.1162,45.8213,0
6HGjrOeZlLE.mp4,314.3,17.478,99414,0.1621,5.9591,0
6HGjrOeZlLE.mp4,314.4,33.1722,574977,0.1481,61.1147,0
6HGjrOeZlLE.mp4,314.5,16.1371,85242,0.1396,54.981,0
6HGjrOeZlLE.mp4,314.6,15.6757,113679,0.0983,51.2504,0
6HGjrOeZlLE.mp4,314.7,16.3439,125100,0.134,45.3142,0
6HGjrOeZlLE.mp4,314.8,18.769,138066,0.1566,44.4017,0
6HGjrOeZlLE.mp4,314.9,18.9079,144760,0.1782,1.9119,0
6HGjrOeZlLE.mp4,315.0,18.7433,190308,0.1216,1.9253,0
6HGjrOeZlLE.mp4,315.1,20.0311,191726,0.1279,1.4547,0
6HGjrOeZlLE.mp4,315.2,20.3338,145523,0.1128,0.4665,0
6HGjrOeZlLE.mp4,315.3,19.9814,111897,0.1238,0.4165,0
6HGjrOeZlLE.mp4,315.4,21.1705,85073,0.1165,0.6097,0
6HGjrOeZlLE.mp4,315.5,22.4095,146616,0.1531,0.8411,0
6HGjrOeZlLE.mp4,315.6,24.9509,115772,0.1507,3.2296,0
6HGjrOeZlLE.mp4,315.7,22.5277,64364,0.1579,2.7401,0
6HGjrOeZlLE.mp4,315.8,17.9889,33778,0.1293,5.1499,0
6HGjrOeZlLE.mp4,315.9,15.9853,32852,0.1397,10.777,0
6HGjrOeZlLE.mp4,316.0,17.4734,73461,0.1301,11.4432,0
6HGjrOeZlLE.mp4,316.1,19.8113,142302,0.1346,5.05,0
6HGjrOeZlLE.mp4,316.2,18.7035,65971,0.1165,1.6224,0
6HGjrOeZlLE.mp4,316.3,19.8765,79829,0.1264,2.1898,0
6HGjrOeZlLE.mp4,316.4,14.5367,49475,0.1223,3.9073,0
6HGjrOeZlLE.mp4,316.5,14.0125,26415,0.1368,6.6639,0
6HGjrOeZlLE.mp4,316.6,10.8155,15079,0.1264,10.8924,0
6HGjrOeZlLE.mp4,316.7,10.6091,16407,0.1202,11.2913,0
6HGjrOeZlLE.mp4,316.8,8.6985,18797,0.1311,4.874,0
6HGjrOeZlLE.mp4,316.9,8.6897,12856,0.1384,3.79,0
6HGjrOeZlLE.mp4,317.0,9.9025,21548,0.1369,0.8252,0
6HGjrOeZlLE.mp4,317.1,10.5413,13695,0.1473,0.7196,0
6HGjrOeZlLE.mp4,317.2,11.2022,27352,0.1321,0.9944,0
6HGjrOeZlLE.mp4,317.3,10.7475,15101,0.1462,0.7577,0
6HGjrOeZlLE.mp4,317.4,9.3636,11312,0.121,0.4188,0
6HGjrOeZlLE.mp4,317.5,9.745,23657,0.1476,0.4511,0
6HGjrOeZlLE.mp4,317.6,9.3122,14245,0.1372,0.5839,0
6HGjrOeZlLE.mp4,317.7,9.8057,13109,0.133,0.2658,0
6HGjrOeZlLE.mp4,317.8,9.2159,13584,0.1461,0.0575,0
6HGjrOeZlLE.mp4,317.9,9.9857,26766,0.1407,0.0883,0
6HGjrOeZlLE.mp4,318.0,9.1015,21942,0.1377,0.1206,0
6HGjrOeZlLE.mp4,318.1,15.376,35907,0.1417,5.5866,0
6HGjrOeZlLE.mp4,318.2,20.035,157297,0.1183,18.6818,0
6HGjrOeZlLE.mp4,318.3,24.2304,320393,0.1407,33.5695,0
6HGjrOeZlLE.mp4,318.4,15.1539,129121,0.1278,25.9356,0
6HGjrOeZlLE.mp4,318.5,20.5916,200665,0.1227,11.7714,0
6HGjrOeZlLE.mp4,318.6,15.811,115198,0.127,11.1577,0
6HGjrOeZlLE.mp4,318.7,15.6992,74232,0.1225,12.6557,0
6HGjrOeZlLE.mp4,318.8,24.6028,277651,0.1141,13.5615,0
6HGjrOeZlLE.mp4,318.9,39.899,546428,0.1102,79.6828,0
6HGjrOeZlLE.mp4,319.0,12.8317,37749,0.1085,97.7882,0
6HGjrOeZlLE.mp4,319.1,11.8769,13330,0.1099,109.64,0
6HGjrOeZlLE.mp4,319.2,10.9385,19941,0.0966,123.3261,0
6HGjrOeZlLE.mp4,319.3,15.7254,72429,0.1219,119.6969,0
6HGjrOeZlLE.mp4,319.4,18.9274,122852,0.1069,8.4967,0
6HGjrOeZlLE.mp4,319.5,28.9242,203099,0.1088,42.0253,0
6HGjrOeZlLE.mp4,319.6,23.6862,213580,0.1164,38.8235,0
6HGjrOeZlLE.mp4,319.7,11.7168,19952,0.1142,36.2111,0
6HGjrOeZlLE.mp4,319.8,11.383,22510,0.1185,46.2986,0
6HGjrOeZlLE.mp4,319.9,16.2279,108763,0.1059,47.4647,0
6HGjrOeZlLE.mp4,320.0,12.6857,28640,0.1139,21.2157,0
6HGjrOeZlLE.mp4,320.1,13.9068,49342,0.0993,3.0865,0
6HGjrOeZlLE.mp4,320.2,16.955,91583,0.1072,4.4024,0
6HGjrOeZlLE.mp4,320.3,12.0699,22119,0.0951,3.6952,0
6HGjrOeZlLE.mp4,320.4,11.9556,22683,0.0848,3.4389,0
6HGjrOeZlLE.mp4,320.5,8.9228,18236,0.0806,6.9521,0
6HGjrOeZlLE.mp4,320.6,28.7049,479401,0.1001,48.7657,0
6HGjrOeZlLE.mp4,320.7,14.4948,76424,0.095,48.5204,0
6HGjrOeZlLE.mp4,320.8,9.6099,17593,0.0926,52.5979,0
6HGjrOeZlLE.mp4,320.9,9.2038,16883,0.0869,56.8716,0
6HGjrOeZlLE.mp4,321.0,8.2547,18478,0.1152,58.3498,0
6HGjrOeZlLE.mp4,321.1,8.8732,52122,0.1108,5.0534,0
6HGjrOeZlLE.mp4,321.2,10.0482,22791,0.0953,0.3776,0
6HGjrOeZlLE.mp4,321.3,10.4766,24508,0.102,0.6406,0
6HGjrOeZlLE.mp4,321.4,9.4708,23934,0.1009,0.6341,0
6HGjrOeZlLE.mp4,321.5,9.4583,22254,0.0928,0.3026,0
6HGjrOeZlLE.mp4,321.6,9.2365,30592,0.106,0.2086,0
6HGjrOeZlLE.mp4,321.7,23.3153,97749,0.0927,30.0171,0
6HGjrOeZlLE.mp4,321.8,19.1921,161494,0.0788,35.4949,0
6HGjrOeZlLE.mp4,321.9,17.5974,159145,0.0748,30.9012,0
6HGjrOeZlLE.mp4,322.0,14.7095,130254,0.081,22.0767,0
6HGjrOeZlLE.mp4,322.1,8.3237,35902,0.0701,24.9754,0
6HGjrOeZlLE.mp4,322.2,6.6473,15216,0.0648,24.8385,0
6HGjrOeZlLE.mp4,322.3,4.4787,7706,0.0775,24.7635,0
6HGjrOeZlLE.mp4,322.4,24.3258,203673,0.0565,51.5086,0
6HGjrOeZlLE.mp4,322.5,20.1553,144700,0.0611,62.8157,0
6HGjrOeZlLE.mp4,322.6,24.5847,282196,0.0534,76.0972,0
6HGjrOeZlLE.mp4,322.7,51.1625,433758,0.1059,225.9357,0
6HGjrOeZlLE.mp4,322.8,6.5334,9684,0.0938,209.7938,0
6HGjrOeZlLE.mp4,322.9,16.1146,39043,0.0536,223.9531,0
6HGjrOeZlLE.mp4,323.0,13.6252,78336,0.05,240.0611,0
6HGjrOeZlLE.mp4,323.1,13.9804,109620,0.0488,248.8038,0
6HGjrOeZlLE.mp4,323.2,19.0728,111762,0.0556,17.2011,0
6HGjrOeZlLE.mp4,323.3,47.0229,452571,0.0546,160.7589,0
6HGjrOeZlLE.mp4,323.4,15.9829,70956,0.0566,161.0698,0
6HGjrOeZlLE.mp4,323.5,21.1044,78666,0.0566,145.1543,0
